prop1;prop2;prop3;allprop
0.19052519;0.24830024;-0.079903185;[ 0.16819471  0.19613984 -0.03025781]
0.05218968;-0.22848223;-0.22137967;[ 0.1630777  -0.28104204 -0.30422518]
0.15763177;-0.6341558;-0.68722194;[ 0.11748696 -0.6699993  -0.6100587 ]
0.13696343;-0.62269384;-0.2666305;[ 0.14542525 -0.6065276  -0.38431177]
0.13437533;1.0612786;0.31226897;[0.07708786 0.8361857  0.2904319 ]
-0.060746714;0.63430786;0.1852053;[0.01741007 0.44085598 0.03019084]
0.04237444;0.14096448;0.13933276;[ 0.14623332  0.07877083 -0.10628979]
0.027820848;0.37983328;0.3673179;[0.12015622 0.29342777 0.06079349]
-0.23822655;0.18922524;0.47520766;[-0.05974494  0.18400143  0.19813965]
0.12231858;0.14128846;0.102483034;[0.15152581 0.10176121 0.06833403]
-0.2943849;-0.65096384;-0.391403;[-0.11140989 -0.67529565 -0.2308094 ]
-0.8658156;1.3501438;-0.5360159;[-0.84446466  1.1313266  -0.6345469 ]
-0.8411905;1.3399359;-0.46507514;[-0.8002964   1.1260446  -0.49294904]
-0.61618423;0.9845858;0.9412167;[-0.5798348   0.82801825  0.52834696]
-1.1846073;1.3962392;-0.06415866;[-0.9741074  1.2165679 -0.2081349]
-0.66788846;0.49572843;-0.12855506;[-0.59274495  0.35684228 -0.11954653]
-0.4206108;0.040426016;0.009973936;[-0.29256064  0.01704862 -0.02119872]
-0.61588913;0.47360325;-0.1737565;[-0.5701961   0.34595895 -0.2180834 ]
-0.81849784;1.1344332;0.75516933;[-0.8015801  0.9299901  0.3829076]
-1.0765487;1.1318036;0.46784356;[-1.0476822  1.0666801  0.2834883]
-0.5934399;0.19427827;-0.040604662;[-0.48106873  0.25109148 -0.13237561]
-0.7684873;0.26782;0.22979486;[-0.6949762   0.19851665  0.07023884]
-0.4459874;0.67565435;0.3047141;[-0.29928184  0.5091117   0.02617952]
-0.56041545;0.20409684;0.5372401;[-0.4760809   0.10344667  0.1105327 ]
-0.61984265;0.46992427;0.41419268;[-0.5598065   0.31875664  0.14345734]
-0.8675862;1.3663608;0.58634007;[-0.9076874  1.1439875  0.3540317]
-0.5977898;0.4662069;0.48586553;[-0.59799707  0.3028757   0.27396712]
-0.6151986;1.0009586;0.8489819;[-0.62013125  0.8518343   0.57943004]
-1.183103;1.4000036;-0.03459091;[-0.9764594   1.2347114  -0.22787404]
-0.40765202;-0.42663288;0.28694826;[-0.42090118 -0.43800998  0.02736141]
-0.7156841;0.9780422;1.0309073;[-0.9072423   0.8337183   0.86628395]
-0.38328665;0.39752358;-0.26969653;[-0.3189264   0.2445423  -0.35936382]
-0.4612834;-0.46758956;-0.39792067;[-0.37536728 -0.44250178 -0.58242255]
-0.80962723;0.50707495;0.30956972;[-0.81025803  0.34591192  0.41552192]
-1.1752682;0.98315424;-0.13671398;[-0.91169846  0.85406274 -0.09424756]
-1.6884645;2.140796;0.72864234;[-1.4928336  1.9206082  0.6636412]
-0.75836456;1.2728232;0.445031;[-0.77939165  1.0276275   0.35051188]
0.57404286;0.66203797;-0.20264453;[ 0.33969742  0.49351937 -0.10588622]
-0.6854698;0.40239;0.39308393;[-0.6839024   0.27421755  0.22692163]
-0.88183683;1.2064377;0.4623042;[-0.918882    1.1335509   0.21391775]
1.1798793;0.9765292;-1.7373507;[ 0.9784242   0.83630633 -1.9612361 ]
1.2320865;0.5337386;-0.7952249;[ 0.9739601   0.39715725 -0.7271764 ]
0.72389007;0.64024913;0.30734378;[0.68323493 0.5231832  0.16254751]
0.87379575;-0.39119494;-0.77351815;[ 0.79652274 -0.32961398 -0.8393977 ]
-0.59779924;0.32835323;0.09876874;[-0.4287182   0.26658708  0.00435885]
-0.3285259;-0.5170738;0.2966187;[-0.32770014 -0.4652087   0.17313126]
-1.6914958;2.20099;-0.31002462;[-1.6161616   1.9730362  -0.70043033]
-0.8583757;1.291541;0.016709197;[-0.8329674   1.1114185  -0.23172382]
-0.7648693;1.2892767;0.4417802;[-0.8135501   1.0235265   0.36606988]
-0.53266805;-0.46641487;0.32892698;[-0.5158659  -0.3887018   0.30326787]
-0.75749177;0.9191137;0.794168;[-0.95166004  0.81144965  0.6094577 ]
-0.88348156;1.2470016;-0.7346125;[-0.8825458  1.0761518 -0.7425716]
-0.5840314;-0.6377419;0.03208951;[-0.60392636 -0.65081465 -0.26846   ]
-0.626709;0.91470474;0.8067921;[-0.44143236  0.8102978   0.65896356]
-1.2147175;1.2944411;-0.05942071;[-0.9630145  1.1808897 -0.2557363]
-0.49273312;-0.5623165;-0.08514103;[-0.50975484 -0.5262854  -0.03187646]
-0.474755;0.34270066;-0.29208943;[-0.30129522  0.2253241  -0.44970867]
-0.3564427;-1.4569324;-0.015911099;[-0.48729706 -1.5390741  -0.36783853]
-0.87712264;1.2446108;-0.67898417;[-0.8575852  1.0793024 -0.734698 ]
-0.3158949;-0.020607434;0.61701703;[-0.33721387 -0.09360322  0.35145563]
-0.5246118;0.35630995;0.014291648;[-0.38091898  0.24609578 -0.05581072]
-0.80525714;1.2432845;0.18373542;[-0.7574016   1.0651116  -0.01821171]
-0.74704885;0.42956436;-0.5100515;[-0.54827946  0.41070598 -0.5233605 ]
-0.52988285;0.36106902;0.05322914;[-0.43541104  0.2080425   0.04791094]
-1.2071294;1.2920179;0.020601857;[-0.94497716  1.1768258  -0.23330487]
0.7795402;0.7016594;-0.033731412;[ 0.8403765   0.48378813 -0.16005656]
0.7861319;-0.16495527;-0.06332438;[ 0.73795044 -0.26000196 -0.21227157]
0.27625346;0.10340713;-0.109638885;[ 0.26304984  0.09524781 -0.20538217]
0.094622836;-0.79260737;-0.20500964;[ 0.16276814 -0.7550226  -0.16302392]
-0.88011956;1.2652591;-0.21650946;[-0.82814837  1.1120557  -0.4484376 ]
-0.38625193;-0.5371033;0.35148734;[-0.35196793 -0.4867341   0.20308913]
-0.8187389;0.9059941;0.8309289;[-0.9726411  0.8108705  0.6217925]
0.24621527;0.9480501;0.28222132;[0.11083104 0.7713828  0.13348521]
1.0844705;-0.37537384;-0.07315518;[ 1.0921239  -0.4801237  -0.39674196]
0.5048896;0.04069093;0.37366065;[ 0.1976275  -0.00157053  0.05866568]
0.9643444;-0.3694049;0.106476784;[ 0.80289626 -0.43045437 -0.24885108]
1.0207459;-0.835694;-0.97508454;[ 0.88787746 -0.841678   -1.1542479 ]
0.26185584;-0.21701251;-0.39821604;[ 0.04995467 -0.26031888 -0.5810105 ]
0.73761934;-0.39382786;-0.08741203;[ 0.7296344  -0.38184935 -0.15887003]
0.9143347;-0.7637251;-0.031356808;[ 0.7276229  -0.72619    -0.32089376]
0.5970882;-0.62367046;0.03902739;[ 0.41223896 -0.6379533  -0.10104805]
0.12671712;-1.0767019;-1.0750542;[ 0.0536935 -1.0711285 -1.1065451]
-0.7869199;0.743911;0.32023385;[-0.68426824  0.5969796   0.19936188]
-1.1382858;0.9568133;1.4267478;[-1.0480211  0.7487855  1.0654705]
-0.93641645;0.3756686;0.5468358;[-0.84863126  0.3472923   0.56150943]
-0.72003967;-0.14584923;0.024530131;[-0.6570669  -0.13977814  0.07118401]
-0.51525;-1.0930983;0.54419893;[-0.5980403  -1.0089182   0.05716542]
-0.5232709;-0.19399749;0.12720104;[-0.39631772 -0.1639867   0.06725466]
-0.57005817;-0.15417679;0.1633482;[-0.4185505  -0.17274071  0.01470273]
-0.42722678;-1.0333954;-0.0014196001;[-0.2957871  -0.8944912  -0.16389607]
-0.71813613;-0.14636213;-0.1170454;[-0.65681183 -0.1727872   0.05603358]
-1.0988251;0.39456826;0.48506886;[-0.973703    0.29366058  0.47176298]
-0.6464152;-0.11842778;0.19027421;[-0.528258   -0.05774579  0.15894337]
-0.76325685;0.43922824;1.2600672;[-0.8866347   0.4197722   0.82244796]
-0.90614575;-0.5630999;0.26218787;[-0.7278819 -0.5296963  0.2115242]
-0.1275916;-0.57217497;0.38035265;[-0.0081671  -0.5373253   0.19862917]
-0.77098674;0.97790104;0.2043065;[-0.70295703  0.8242542   0.09620522]
-1.1780249;1.0115048;0.3483147;[-0.97685015  0.95285153  0.23093812]
0.7794777;0.51473606;0.004377067;[ 0.7500874   0.32747024 -0.01538714]
0.07886839;0.59893596;-0.74769825;[-0.0814036   0.44368243 -0.84718716]
0.95828426;0.020640165;-1.2611344;[ 1.0615325  -0.08574872 -1.0825046 ]
0.21527186;0.6224296;0.9958056;[0.07754661 0.5024783  0.6804212 ]
-0.04386814;0.30770016;0.6877091;[-0.08711289  0.22851646  0.4440951 ]
0.8331848;-0.35255116;0.07334989;[ 0.6190496  -0.40317547 -0.10749675]
0.06151418;-0.30789793;0.52799594;[-0.12400718 -0.23913251  0.3117984 ]
0.75517935;-0.38056105;-0.11629754;[ 0.7585326  -0.38875937 -0.17197971]
0.10948532;-0.2960981;-0.7262355;[ 0.10847661 -0.3495019  -0.6568156 ]
-0.10020198;-0.8277361;-0.22898495;[-0.07900392 -0.8611274  -0.3003528 ]
-1.7059962;2.1458318;-0.98299134;[-1.6403693  1.9702432 -1.1626462]
-0.8345492;1.2401563;-0.4137418;[-0.754589    1.0949531  -0.53184766]
-0.80322665;1.2521213;0.2263236;[-0.756136    1.0653058  -0.04012054]
-0.8150218;1.2481389;0.1688065;[-0.7457195   1.013875    0.02309602]
-0.80779654;0.9791339;1.4552798;[-0.9825578  0.803254   1.0562847]
-0.5723182;0.067683265;1.2688704;[-0.5576022   0.00225621  0.8664897 ]
-0.58395463;0.40252757;0.032432362;[-0.5051994   0.31649196 -0.1083031 ]
-0.44892496;0.3594458;-0.34553882;[-0.28674555  0.24899884 -0.4665545 ]
-0.9134665;1.2604917;0.1960382;[-0.8270649   1.0387164  -0.00289123]
-0.6012886;0.31738535;-0.060486373;[-0.42840666  0.19198768 -0.11511061]
-0.881002;1.2570944;-0.8769206;[-0.93190515  1.1086516  -0.9690965 ]
-0.6536203;-0.6251634;-0.4251393;[-0.48611796 -0.6101422  -0.35153177]
-0.8837331;1.2892635;-0.72061914;[-0.88811994  1.1177703  -0.7704514 ]
-0.5774202;0.3569796;-0.091594204;[-0.45868933  0.21059468 -0.06774761]
-1.7075837;2.1902196;-1.2441623;[-1.6491884  2.004867  -1.2212712]
-0.84683466;1.2593755;0.25255722;[-0.792868    1.0676442   0.10491666]
-0.71474546;0.37820286;0.069253325;[-0.5765291   0.22405867  0.15943736]
-0.7745746;0.42711365;-0.08591142;[-0.6226435   0.3435623  -0.15140289]
-0.7325377;0.34619933;-0.28793442;[-0.7357963   0.26090884 -0.05752768]
-0.63116485;-0.5488457;-0.32925922;[-0.6244257  -0.6205199  -0.18273476]
-0.354459;-0.029761314;0.5800383;[-0.28074658 -0.03671393  0.53380513]
1.0812602;0.6551114;-0.84733987;[ 0.9099135   0.49683696 -0.68584836]
1.0521978;0.7000828;-0.081502855;[ 0.70859164  0.47398174 -0.22824343]
0.25712502;0.2195962;-0.95436823;[ 0.30399388  0.02201888 -0.9125065 ]
0.96764195;-0.15776084;-0.64210427;[ 0.6940778  -0.2004338  -0.82779473]
0.949642;-0.18600805;-0.6796107;[ 0.6496006  -0.25143272 -0.7076201 ]
-0.8086073;0.9172278;0.07963219;[-0.6697977   0.86926556 -0.11335695]
-0.53632253;0.49942178;0.06628424;[-0.4433909   0.41379404  0.08929199]
0.9263915;-0.22775643;-0.8626801;[ 0.798615   -0.29520136 -0.78017   ]
-0.6350301;0.044447362;0.03850067;[-0.44304323  0.00918341 -0.12539747]
0.30313146;-0.62479573;-1.0698751;[ 0.37005937 -0.63827246 -1.0695586 ]
0.21257183;1.1131343;-0.12723015;[ 0.13563724  0.9560101  -0.29182285]
-0.07362355;0.6933133;-0.11873752;[ 0.05721107  0.5113203  -0.2010877 ]
0.16645423;0.21565183;-0.6959021;[ 0.00323434  0.07154464 -0.595377  ]
0.00048092753;0.769057;0.7180619;[0.12828995 0.6380818  0.41193792]
0.08562647;-0.6309965;-0.34336755;[ 0.03333646 -0.5930689  -0.45798343]
0.17282435;0.21384008;-0.21540499;[ 0.2217026   0.17991549 -0.29435992]
-0.0439848;-0.22685437;-0.20790923;[ 0.14402711 -0.25448948 -0.3273222 ]
-1.1534233;1.4005567;-0.03233378;[-0.9358752   1.1993619  -0.13171598]
-0.7777508;0.95276445;0.5905044;[-0.961738    0.7900158   0.49932173]
-0.7175849;0.94651175;0.4722123;[-0.70283276  0.7803842   0.2770039 ]
-1.684039;2.252874;-0.36863604;[-1.6264186  1.9845021 -0.8336373]
-0.84577554;1.3366467;-0.2634777;[-0.8264736  1.1106131 -0.5053005]
-0.74746865;1.3399844;-0.30416033;[-0.66264933  1.1147137  -0.38752103]
-0.5034032;0.44934177;-0.3720469;[-0.45080543  0.2897498  -0.41558173]
-0.7445158;1.338771;0.3831823;[-0.7560204   1.0612476   0.25122222]
-0.6238322;0.506344;-0.07060394;[-0.48481447  0.35260665 -0.11520287]
-0.5829721;0.051416393;0.3715642;[-0.5989549  -0.02082354  0.24920131]
-0.5238077;0.46349752;-0.297095;[-0.33656627  0.2635951  -0.46415165]
0.012549892;0.0323987;-0.47480172;[-0.01919337 -0.04458345 -0.07663865]
0.21636309;0.07705203;0.22893894;[0.09401284 0.05434094 0.12569164]
0.08540262;-0.3350144;0.18527701;[ 0.02293086 -0.31204468  0.185609  ]
0.13398753;-0.36162454;-0.069970295;[ 0.19492161 -0.40013415  0.04246946]
-0.5713426;0.31239185;0.016959839;[-0.41235483  0.19001645 -0.01493103]
-0.48817533;-0.5102866;0.017430056;[-0.5335843  -0.49870145 -0.06136633]
-0.4748972;0.34284115;-0.39290354;[-0.30852818  0.22629191 -0.48322853]
-0.34601194;-0.5621161;-0.039498653;[-0.30875087 -0.5531794  -0.11094491]
-0.503771;0.015126433;0.041602068;[-0.3758495  -0.02468577 -0.02134703]
-0.5544562;0.03487637;0.08474165;[-0.43128753  0.05197162 -0.05139688]
-0.516934;0.36521012;-0.47931826;[-0.35513997  0.30663925 -0.3144286 ]
-0.89184886;1.2936277;-0.5838138;[-0.8879566  1.1113209 -0.7479765]
-0.8536746;1.2794808;0.39153808;[-0.7955141   1.0342345   0.17076573]
-0.70148164;0.38593286;0.3895706;[-0.6076372   0.23119067  0.2447098 ]
-0.9636437;1.2643552;-0.21227056;[-0.89273083  1.132934   -0.4498971 ]
-0.6171627;-0.5238891;-0.00601444;[-0.6144931  -0.517424    0.02265603]
-0.7632193;0.9434937;0.7134321;[-0.84168565  0.8396079   0.6525113 ]
-0.47139853;-0.5281998;0.19627616;[-0.42348427 -0.50284374  0.00907144]
0.37171334;0.5186955;0.31646043;[0.18917087 0.38639075 0.16446024]
0.24434128;0.031141646;0.030755136;[ 0.18143271 -0.01247297 -0.0523632 ]
0.97379017;0.253385;-0.015413549;[ 1.0529951   0.11701953 -0.07658021]
0.91605455;-0.25403547;0.10781605;[ 0.7186623  -0.26339024 -0.09123173]
-0.0064674094;0.08179063;0.488181;[-0.01775981  0.09919533  0.15935506]
0.65585935;-0.2719959;0.1376846;[ 0.5387599  -0.31361067 -0.15393531]
-0.033975124;-0.8079363;0.09904954;[-0.07879062 -0.69883597 -0.192998  ]
-0.2931922;-0.37286657;0.15897928;[-0.20896734 -0.43227243  0.04018438]
0.21389216;-0.3664624;0.5465526;[ 0.241267   -0.39054847  0.21966086]
-0.16532977;-0.8118722;-0.043861132;[-0.05265619 -0.82316804 -0.19713502]
-0.57335436;0.8310979;0.54118675;[-0.41022003  0.67749035  0.47490177]
-1.7091528;2.145838;-0.99810624;[-1.6431507  1.9732326 -1.2762895]
-0.75891656;1.228659;-0.68728197;[-0.6541084  1.0911995 -0.6350442]
-0.5417953;0.35279244;-0.4847088;[-0.40926468  0.28411293 -0.45412597]
-0.85089713;1.2488488;0.32527253;[-0.7737498   0.99698603  0.15425499]
-0.6632827;0.40182132;-0.10779372;[-0.56033885  0.3018229  -0.2733657 ]
-0.6922496;0.36373216;-0.011845928;[-0.6000872   0.29375708 -0.13913509]
-0.52832156;0.0077968836;0.6195957;[-0.51525384  0.01671457  0.4011493 ]
-0.7653148;0.34231824;-0.025547113;[-0.7143811   0.26137954 -0.03410956]
-0.48334193;-0.56790096;-0.09656441;[-0.5184193  -0.6081028  -0.14024366]
-0.2969777;-0.57201946;-0.48082405;[-0.20290323 -0.49822223 -0.40084133]
-0.34852833;-0.060966775;0.37742594;[-0.21693523 -0.09529994  0.2609424 ]
-0.86241525;1.4278454;0.43541387;[-0.7677576   1.2817111   0.41278848]
-0.6702555;0.08012958;-0.031615447;[-0.5291598   0.17909916 -0.13877986]
-0.7728137;0.6515345;0.781845;[-0.8525909   0.62099016  0.62464803]
-0.78105986;0.09573381;0.0055105872;[-0.6621034   0.16073257 -0.07871202]
-0.7988416;0.7494016;0.37857684;[-0.69400597  0.61040545  0.18860503]
-0.73569494;-0.14135525;-0.11626381;[-0.6278627  -0.1613279  -0.01036486]
-0.8910004;0.76864904;-0.4437508;[-0.8468213   0.70240104 -0.5138063 ]
-0.62543935;0.31757534;0.5240537;[-0.49133795  0.24272001  0.5131485 ]
-0.5540665;0.32482415;0.3930483;[-0.3674088   0.24356586  0.33084372]
-0.5260318;-0.18772413;0.22199899;[-0.39620864 -0.16433287  0.10325412]
-1.6801416;1.8585936;0.3945223;[-1.5150989   1.7053865   0.19871907]
-1.1665534;1.0097741;0.3565659;[-0.9647435   0.95560604  0.22833107]
-0.5752645;0.042207852;-0.046974752;[-0.44336402  0.10766312 -0.13226162]
-0.7252239;1.2231271;0.16191314;[-0.69650316  1.0520928  -0.04322952]
-0.788912;1.2594808;0.13225758;[-0.7435802   1.047115    0.08901034]
-0.6696174;0.405212;0.42916793;[-0.7019464   0.3182596   0.27201024]
-0.9040571;1.2258645;0.15957999;[-0.7706159   1.0156771  -0.01472495]
-0.8073941;1.2345408;0.15297149;[-0.7511328   1.03266    -0.07546559]
-0.6426813;0.3285392;-0.30225232;[-0.56917495  0.15879378 -0.22353365]
-0.73206514;0.38911766;0.10049377;[-0.63909835  0.31087834  0.0649215 ]
-0.7876949;0.38452458;0.08989702;[-0.7087004   0.270675   -0.01843895]
-0.6049641;-0.51022524;-0.32611308;[-0.7147094  -0.54444945 -0.31077233]
-0.6961675;-0.53316945;-0.2608624;[-0.6811214  -0.5004003  -0.33058044]
-0.8759672;1.2480271;-0.7899753;[-0.919497   1.097109  -0.9602167]
-0.5935316;0.3137986;-0.020412993;[-0.43465662  0.17356567 -0.09054489]
-0.4822731;-0.59968287;-0.5427726;[-0.4066406  -0.5919615  -0.47793308]
-0.47553104;-0.5915236;-0.57279503;[-0.4325645 -0.6122495 -0.429333 ]
-0.5972115;0.34251374;-0.056314368;[-0.4720211   0.19974133 -0.21706933]
0.44651586;0.61158365;-0.024458345;[ 0.3458224   0.44312882 -0.10331263]
-1.0939037;1.307731;0.5356456;[-1.0157455  1.1596546  0.5118647]
-0.72165716;0.35702604;0.031041875;[-0.6383061   0.30672905  0.05267036]
-0.84404135;1.2493936;0.5450669;[-0.851899    1.0666887   0.41077614]
0.29026318;-0.31859344;-0.30282778;[ 0.31487364 -0.34483027 -0.35130087]
-0.7751742;0.4151932;-0.18821144;[-0.6345525   0.29209137 -0.2714271 ]
-0.60846674;0.3496861;-0.02964091;[-0.4723935   0.20076813 -0.20808716]
-0.5042833;0.33488894;-0.09568836;[-0.37324756  0.1991577  -0.1652913 ]
-0.6102596;-0.6072672;-0.5126055;[-0.58029246 -0.638518   -0.3892249 ]
-0.764175;1.2921168;0.59065425;[-0.8381882  1.1056646  0.4785485]
-1.0375246;1.3072487;0.52533495;[-1.0280465  1.1911365  0.54155  ]
-0.7356923;0.3705809;0.31850022;[-0.6523812   0.21979475  0.29056415]
-1.7176343;2.1336462;-1.0717504;[-1.6671058  1.9935077 -1.3275882]
-0.89423937;1.2410413;0.1570751;[-0.8439932   1.0543042  -0.00454662]
-0.7510173;1.2442392;-0.03388526;[-0.7491719   1.0657398  -0.17239206]
-0.90452594;1.243163;0.2133003;[-0.845067    1.0636222  -0.03560606]
-0.745809;0.36576253;-0.25297117;[-0.7599664   0.17331743 -0.24447206]
-0.8309689;1.2389385;0.11580752;[-0.7604212   1.0336341  -0.04697483]
-1.2115241;1.2831925;0.03405147;[-0.95988     1.1911386  -0.28911087]
-0.6666252;0.41878748;0.12326263;[-0.59033775  0.31749386  0.07648204]
-0.5599013;0.35865587;0.059256606;[-0.42586213  0.21446948 -0.01909479]
-0.4222076;-0.5145255;-0.29923922;[-0.3887599  -0.51965415 -0.2781873 ]
0.25699997;0.5094597;0.080130115;[ 0.2530705   0.43633974 -0.05788723]
0.36446267;1.4289335;0.26687065;[0.26862437 1.2184771  0.14507745]
-0.6281952;0.52011573;0.3436451;[-0.24518414  0.32283062  0.4363868 ]
-0.3682549;-0.43646795;0.13004348;[-0.02126803 -0.5203233   0.24479432]
-0.8689064;1.5338784;0.43856728;[-0.87584627  1.4062705   0.21245073]
-1.1847624;1.5975715;0.375;[-1.0396177   1.4969975   0.26462093]
-0.45957905;-0.13591945;0.25654158;[-0.43082303 -0.18567607  0.300283  ]
1.6724273;0.51506966;0.0011058934;[ 1.510825    0.3165022  -0.29410264]
-0.7061892;-0.059372485;-0.6609561;[-0.610624   -0.18754779 -0.59236056]
1.6053125;-0.7925692;-1.663222;[ 1.0185097 -0.9716351 -1.5793132]
-0.8435177;1.4362354;0.4185666;[-0.70260626  1.4189918   0.21485987]
2.0162435;1.3327343;1.4684789;[1.3270845 1.1725756 1.1684909]
0.5979498;0.12101656;-0.6332003;[ 0.45923656 -0.13192523 -0.5189385 ]
0.3522473;-0.45264953;0.13334121;[ 0.33347538 -0.44910693 -0.07890888]
-1.1837345;1.7028114;0.3485905;[-1.0390877   1.5328683   0.29372016]
-1.6938246;2.534849;0.5760279;[-1.481181    2.2746444   0.46404353]
-0.6793857;1.1328264;-0.097322285;[-0.42482138  0.94779384 -0.135279  ]
0.09115219;0.20461543;-0.3991735;[-0.06879692  0.10923593 -0.33362108]
0.21444476;-0.024636924;0.84088004;[-0.4608587   0.17673542  0.8131557 ]
0.044319976;-0.15348376;0.6761573;[-0.1182491  -0.01119559  0.32862303]
-0.5486234;0.7661025;0.038974192;[-0.32384425  0.61184967 -0.11301041]
0.06856829;-0.6141427;-0.6514089;[-0.03902443 -0.71785593 -0.59564054]
-1.6851724;2.1268122;0.725023;[-1.5015368  1.9083182  0.6608619]
0.37837005;-0.3160494;-0.30191663;[ 0.36408293 -0.34970534 -0.34806582]
1.3462878;0.5849417;-1.0246956;[ 1.4224488  0.2972464 -0.9600814]
0.6946477;0.36087555;-0.3239879;[ 0.3181001   0.30198276 -0.27945936]
0.5228641;0.34779066;-0.40440524;[ 0.45717764  0.31601024 -0.40317842]
0.55477047;0.41357732;0.03754512;[ 0.46916497  0.45224386 -0.07061933]
1.063629;-0.3358711;-1.1440096;[ 1.1563783  -0.42138034 -1.1175287 ]
-0.8781145;1.4402146;0.03374298;[-0.8584838   1.2695419  -0.07985441]
-0.4456274;0.12957704;-0.3385443;[-0.3051687   0.02088724 -0.30275807]
-0.6228035;0.63417363;-0.07495999;[-0.4988771  0.5082234 -0.1426223]
-0.88982517;0.6362452;-0.19211599;[-0.9014362   0.63853633 -0.05852202]
-0.55755657;0.6283024;-0.13684985;[-0.51903397  0.5481761  -0.1989883 ]
-0.88248545;1.3740364;-0.041496176;[-0.8538133   1.2503649  -0.07255055]
-1.6642238;2.2731829;0.14859381;[-1.5242436   2.098309    0.13543062]
-0.724202;0.92145246;-0.30257148;[-0.67875314  0.80946195 -0.2494891 ]
-1.6602806;1.9872772;0.631238;[-1.5520658  1.8103976  0.385713 ]
-0.7991758;1.5847497;0.47455868;[-0.9148977  1.3810277  0.277725 ]
-0.59545094;0.21538287;-0.114084065;[-0.5425672   0.24158634 -0.23147772]
1.5358187;0.1855802;-0.08275072;[ 1.4687554   0.15930173 -0.20809425]
1.177332;0.83102566;0.5316935;[0.8526136  0.70244074 0.22564743]
-0.9839149;0.9577608;-0.19048245;[-0.9496032   0.92039806 -0.2804585 ]
-0.22222473;-0.0678854;0.16403702;[-0.10907976  0.04473223  0.03155534]
0.11800222;0.314;-0.19127312;[ 0.09050244  0.19915055 -0.1716141 ]
-0.022851199;-1.1151918;-0.6797098;[-0.15764047 -1.2152579  -0.6398826 ]
-1.1131989;1.483643;0.109420545;[-0.98728085  1.3513318  -0.03624671]
-0.7267609;0.9753327;-0.3078489;[-0.6989527   0.7658898  -0.31696236]
-0.6168976;0.5909607;-0.050225493;[-0.5167899   0.49945974 -0.15370841]
-0.65706784;0.59103364;-0.084037736;[-0.5362232   0.49247867 -0.1442157 ]
-0.87151396;0.68270916;0.003504943;[-0.8620411   0.59608746 -0.09172824]
-1.6829621;1.8606502;0.4514997;[-1.526283   1.7066694  0.2666212]
-0.85793036;1.4377978;0.4702174;[-0.7035717   1.2729094   0.39820346]
-1.1785709;1.028196;0.3048828;[-0.9537964   0.9682619   0.19958039]
-0.31288213;0.5559381;0.25839448;[-0.2417274   0.4374178   0.12357873]
-0.529882;-0.14133184;-1.1708753;[-0.03378667 -0.25549144 -1.0231549 ]
0.5583645;0.8433154;0.2975093;[0.42048442 0.70971376 0.23293991]
-0.22216843;0.106524915;0.11022188;[-0.24739747  0.07831389  0.10119645]
-0.35249925;-1.093922;-0.237025;[-0.36644864 -1.1719366  -0.62944275]
-0.3296349;0.07235805;-0.27009928;[-0.24812822 -0.01964848 -0.3198267 ]
-1.6890527;2.3266742;0.20120315;[-1.4973663   2.113759    0.06375343]
-0.42338347;0.08615438;-0.33631822;[-0.4065084  -0.00740319 -0.41826695]
-0.67115813;0.62408894;0.0016192235;[-0.6081281   0.5167015  -0.13235249]
-0.5972933;0.107771635;-0.33984834;[-0.53607976  0.01378515 -0.31044242]
-0.4999789;0.78699374;-0.11988875;[-0.5393364   0.5769343  -0.18123534]
-1.1180161;1.2832696;0.19835976;[-1.0985872   1.2190377   0.10534702]
-0.87927246;1.1887573;0.14098962;[-8.9921045e-01  1.0755099e+00 -7.3938072e-04]
1.8307699;-0.4855979;0.6215075;[ 1.3954781  -0.5800505   0.38605967]
1.685404;-0.99367505;0.19786781;[ 1.1794503 -0.9982816 -0.1717589]
0.9789683;-0.8142998;-0.66415244;[ 0.44962525 -0.87825    -0.83343536]
1.5573114;-1.4561526;-0.5339237;[ 1.1812512 -1.3938203 -0.9124023]
0.20355861;-1.516704;0.046811044;[ 0.06024748 -1.457538   -0.17856021]
1.0836844;-0.66403097;0.11337872;[ 0.9157313  -0.63395864  0.06646776]
0.5633615;-1.0267692;0.44430548;[ 0.52400106 -1.0534168   0.17486422]
0.67914623;0.0760125;-0.04006703;[ 0.57777894 -0.00402007 -0.14854966]
-0.10306521;0.4940359;-0.42681736;[-0.01456939  0.32948488 -0.22175997]
0.7457043;0.95121384;0.12308717;[ 0.54767996  0.7426839  -0.00119481]
1.0305529;0.66167295;0.41014522;[0.7670185  0.579121   0.16900967]
-0.024877533;0.13522053;-0.8630234;[ 0.14572814  0.03274729 -0.86465967]
0.7842329;-0.018556505;-0.37089473;[ 0.72648335 -0.12920526 -0.4504412 ]
0.55348736;-0.44972825;-1.2123318;[ 0.6874258  -0.44408292 -1.2646934 ]
1.5877076;0.18835852;-0.19593945;[ 1.4125391   0.03138212 -0.2522684 ]
0.13498762;0.52830404;0.17444153;[0.0127476  0.39427227 0.06531981]
0.6297732;-0.72573113;-0.22496739;[ 0.54798037 -0.75822324 -0.36136904]
0.48180443;-1.1928316;-1.1116332;[ 0.4599504 -1.2440039 -1.2514933]
-0.27530503;-0.43459636;-0.0041408725;[-0.35713023 -0.4802366  -0.16402444]
-0.40228385;-1.2399558;-0.4734136;[-0.42283332 -1.3340446  -0.54832506]
