prop1;prop2;prop3;allprop
1.8051603;73.36128;-0.23558147;[ 2.4903038  75.014946   -0.23553754]
1.8606274;75.689;-0.24120384;[ 2.3428245 77.35117   -0.2346165]
1.2921737;83.10817;-0.25220603;[ 2.179525   84.798515   -0.23147145]
1.4926891;82.41891;-0.2395668;[ 2.2640972  84.40207    -0.23167646]
1.6464096;75.55701;-0.23876043;[ 2.3618429  77.339775   -0.23471117]
1.1951423;82.92238;-0.24800211;[ 2.1959472  84.815926   -0.23149998]
1.7408485;69.35203;-0.24023113;[ 2.5004847  70.05444    -0.23769075]
1.4195085;80.12213;-0.2266938;[ 2.3728437  81.91738    -0.23289044]
1.9501894;68.86903;-0.24043207;[ 2.4484556  70.25324    -0.23760568]
2.9501452;76.72645;-0.23088875;[ 2.5466447  78.151436   -0.23481084]
2.8876834;72.62074;-0.2386767;[ 2.5611143  73.8698     -0.23647818]
4.009656;74.83721;-0.23253007;[ 2.660556   76.70519    -0.23581679]
4.0739365;70.18007;-0.238694;[ 2.6946113 71.536446  -0.2378265]
2.7913487;73.61459;-0.2361623;[ 2.5333304  74.43632    -0.23596981]
3.5810962;70.522995;-0.23944293;[ 2.670905   71.88894    -0.23746589]
2.8521774;66.16622;-0.24247472;[ 2.6932826  66.908195   -0.23932053]
2.2091057;70.006134;-0.23122557;[ 2.630732   71.08285    -0.23781015]
2.801402;70.02785;-0.23280863;[ 2.634742   70.94978    -0.23778053]
2.196486;65.9328;-0.24112383;[ 2.6496277  66.75502    -0.23932192]
1.8563559;79.37475;-0.22643605;[ 2.3305643  81.4584     -0.23313336]
0.21904755;89.44644;-0.25769532;[ 2.0943847  91.713615   -0.22855882]
1.5683789;81.92569;-0.23997194;[ 2.2618105  84.144424   -0.23185743]
1.8580143;75.02186;-0.24077368;[ 2.3551357  77.043526   -0.23494574]
1.4870045;81.909966;-0.23951174;[ 2.268104   84.07704    -0.23181972]
1.6337227;76.0232;-0.23828213;[ 2.3312936  77.497734   -0.23453987]
1.6074362;75.39532;-0.23924834;[ 2.4016294 77.08329   -0.2347433]
1.8271195;72.71246;-0.22826347;[ 2.4745154  74.47543    -0.23614445]
1.6013986;75.68774;-0.2398385;[ 2.4077492  76.73364    -0.23486872]
1.8904653;68.789566;-0.24184006;[ 2.496277   69.74482    -0.23787384]
2.0953004;68.27281;-0.24277267;[ 2.444191   69.87765    -0.23789826]
2.081191;72.46988;-0.22841842;[ 2.4276476  74.2806     -0.23624694]
1.4088244;84.13648;-0.22396877;[ 2.3809185 86.47803   -0.231011 ]
1.6302788;73.68461;-0.23688753;[ 2.5376434  75.276115   -0.23542993]
1.4658341;77.881485;-0.22310764;[ 2.513108   79.82217    -0.23369879]
1.5526727;74.04061;-0.23486896;[ 2.543602   74.9096     -0.23556244]
1.5914434;78.43481;-0.23515971;[ 2.3525915  80.12292    -0.23356943]
1.6209773;72.23187;-0.23528169;[ 2.4937074 72.79005   -0.236579 ]
1.292289;79.29168;-0.24528117;[ 2.2733417  80.485664   -0.23328938]
1.788857;75.24853;-0.22699186;[ 2.399337   77.41045    -0.23504245]
1.8372687;75.46168;-0.22689548;[ 2.403746   77.389854   -0.23502296]
1.8875887;71.68142;-0.23604959;[ 2.4434118  72.89569    -0.23656312]
0.23318517;87.493385;-0.22956161;[ 2.2347898  89.7099     -0.22938319]
0.85128367;80.96739;-0.22935973;[ 2.3798723  82.54543    -0.23229747]
1.7788888;73.275635;-0.2350449;[ 2.4973645  74.902176   -0.23560634]
1.6836551;82.57088;-0.23995596;[ 2.255027   84.37975    -0.23158593]
1.5615258;82.412186;-0.24021052;[ 2.263877   84.39584    -0.23165652]
1.692141;76.22046;-0.23838496;[ 2.3868546  77.523506   -0.23433167]
1.4187834;82.03187;-0.24003342;[ 2.2715812  84.1364     -0.23201153]
1.5290773;82.31743;-0.23983361;[ 2.25838    84.17165    -0.23194222]
1.6892666;75.17857;-0.24166428;[ 2.4236922  76.499916   -0.23519719]
1.6043756;75.83778;-0.23759323;[ 2.3965511 77.17611   -0.2347768]
1.5455651;75.55788;-0.2399114;[ 2.4064887  77.16409    -0.23489194]
1.7160267;68.761955;-0.24279986;[ 2.5542529  69.61527    -0.23802552]
1.6524771;68.73747;-0.24273475;[ 2.5555043  69.53933    -0.23810579]
1.29076;82.73898;-0.25411075;[ 2.1909208  84.48408    -0.23180601]
1.8285913;75.28282;-0.24084131;[ 2.360514   76.95098    -0.23498465]
1.9146246;68.43727;-0.24353941;[ 2.5090954  69.37206    -0.23817497]
1.9343734;68.47348;-0.24367933;[ 2.508322   69.38093    -0.23815167]
1.791091;75.33504;-0.24084131;[ 2.3591547 77.0422    -0.2349081]
3.1478755;77.666504;-0.23953733;[ 2.4811618  78.35372    -0.23420215]
0.9510664;82.0496;-0.2257686;[ 2.3464413  84.26797    -0.23182368]
1.6542345;75.04153;-0.23175083;[ 2.519762   76.49617    -0.23514394]
1.2824446;81.66923;-0.2264874;[ 2.2931347  83.885605   -0.23215689]
2.922397;70.97812;-0.24167106;[ 2.5713673  71.16447    -0.23719764]
1.6026611;74.95904;-0.2408807;[ 2.4172866  76.84133    -0.23509447]
1.7852582;75.339676;-0.24084131;[ 2.3585625 77.04155   -0.2349123]
1.893562;75.569595;-0.24033089;[ 2.3469076  76.95879    -0.23495029]
1.8260182;68.24363;-0.2462646;[ 2.5228329  69.41758    -0.23811401]
1.5479025;81.42595;-0.22787608;[ 2.3646762  84.05456    -0.23193495]
1.0267026;81.90488;-0.2269059;[ 2.3478055  84.2368     -0.23182891]
1.6357827;74.59479;-0.22568782;[ 2.4418893  75.636604   -0.23481523]
0.17906904;89.58966;-0.2590499;[ 2.1030304  91.723145   -0.22873823]
1.3286593;82.39592;-0.23926821;[ 2.259181   84.21215    -0.23185879]
1.6068586;82.66303;-0.23902181;[ 2.2493114  84.22053    -0.23176442]
1.3366561;82.38806;-0.23884961;[ 2.2588356  84.242035   -0.23182964]
1.5842932;75.194824;-0.24140391;[ 2.4136004 76.69459   -0.2350727]
1.4588176;82.04076;-0.24076745;[ 2.2742033  84.102196   -0.23199901]
0.8274432;83.03991;-0.2388801;[ 2.2464294  84.59988    -0.23162636]
1.720154;76.1361;-0.23723622;[ 2.3899326  77.137436   -0.23465098]
1.8328748;75.634674;-0.23940107;[ 2.3500009  77.0064     -0.23482507]
1.9262666;68.54642;-0.24237251;[ 2.4972262  69.700615   -0.23786925]
2.8347225;76.06384;-0.23206106;[ 2.4851224  78.599785   -0.23436736]
2.8363485;82.80165;-0.2290373;[ 2.3926547  85.92131    -0.23129818]
2.203895;76.72148;-0.23189974;[ 2.6974356  77.052376   -0.23499136]
2.502198;69.98342;-0.23458298;[ 2.7885942  69.76739    -0.23804192]
1.3361384;84.965576;-0.22820893;[ 2.2303596  87.42669    -0.23030734]
0.8242291;85.19252;-0.22666019;[ 2.2848306  87.51686    -0.23019217]
2.0489755;72.73395;-0.23162895;[ 2.6448667  72.90284    -0.23642421]
5.167056;76.7746;-0.24665283;[ 2.7936566  78.084404   -0.23453204]
1.456527;71.5953;-0.24946743;[ 2.807362  71.67718   -0.2363153]
4.686324;66.20351;-0.26691067;[ 2.9600542  65.87364    -0.23951401]
1.3907228;83.29736;-0.23385309;[ 2.1560223  86.1999     -0.23219562]
4.7876463;80.87204;-0.22210875;[ 2.5342145  83.32554    -0.23263757]
3.3321784;72.39305;-0.245424;[ 2.6528606  73.245926   -0.23637006]
2.8147001;70.08079;-0.23950382;[ 2.7182956  70.79911    -0.23749584]
0.7715914;85.38497;-0.22675824;[ 2.268083   88.15926    -0.23017143]
0.21762109;91.873764;-0.22696576;[ 2.1208649  95.31516    -0.22728364]
1.7170227;81.36104;-0.2408811;[ 2.4100964  82.70872    -0.23219998]
2.1840436;74.66951;-0.24258827;[ 2.4977188  75.70359    -0.23502412]
2.2263658;73.2134;-0.22690375;[ 2.7019074  73.26942    -0.23611891]
2.6782525;72.608055;-0.23311843;[ 2.6177557  73.40746    -0.23596919]
1.973356;78.35809;-0.23291224;[ 2.3148165  80.81875    -0.23331895]
2.189037;67.98396;-0.24516708;[ 2.583548   68.62235    -0.23793302]
0.24294543;88.44705;-0.22451235;[ 2.205534   91.2935     -0.22901922]
3.1653562;71.245575;-0.24114645;[ 2.5719185  71.38696    -0.23701717]
4.576765;75.06859;-0.24728064;[ 2.6018577  76.73925    -0.23487857]
3.5619302;74.75107;-0.23847516;[ 2.707641   76.12441    -0.23504165]
3.4492795;74.2881;-0.23969652;[ 2.6560736  76.3043     -0.23495314]
3.323307;75.64224;-0.23648347;[ 2.5217     77.08344    -0.23473287]
4.3158464;68.39963;-0.25032634;[ 2.6886127  69.56458    -0.23787332]
1.2996718;84.221794;-0.23673825;[ 2.241419   86.40318    -0.23075485]
1.996465;74.82543;-0.24085832;[ 2.5344355  75.45544    -0.23554704]
1.722509;77.23812;-0.2384383;[ 2.403034  79.27029   -0.2336825]
1.2561462;77.74255;-0.23795061;[ 2.4557874  79.05533    -0.23378173]
1.7098869;77.571175;-0.23640877;[ 2.4025803 79.47323   -0.2335642]
1.346786;84.50002;-0.23382497;[ 2.2330441  86.5911     -0.23042318]
0.27103794;91.25664;-0.2317321;[ 2.1373522  93.94047    -0.22737184]
1.6872683;81.41162;-0.24207936;[ 2.4178846  83.13208    -0.23198761]
0.2592572;88.26178;-0.22904964;[ 2.2170405  90.605385   -0.22896606]
1.3802967;85.30095;-0.22526124;[ 2.3813019  87.253914   -0.23050475]
1.7223549;74.31208;-0.23680866;[ 2.5264802 75.60599   -0.2350943]
4.8323116;76.356514;-0.24693695;[ 2.8243732  77.713      -0.23482893]
4.500103;79.4201;-0.2337967;[ 2.6857855  81.47901    -0.23324786]
1.0774168;81.11513;-0.23813011;[ 2.5414717 82.79802   -0.2317546]
2.147099;75.1012;-0.2345956;[ 2.7591581 76.13101   -0.2347934]
2.897051;75.44421;-0.23777822;[ 2.5541055  76.9138     -0.23467495]
2.5073774;66.08338;-0.2482413;[ 2.8308215  65.789314   -0.23970869]
0.8847078;84.60308;-0.2342113;[ 2.2965462  86.74261    -0.23034263]
1.609011;81.24404;-0.24224603;[ 2.4405475  82.716286   -0.23236573]
1.6596534;77.85583;-0.23639892;[ 2.3884745  79.47529    -0.23336905]
1.62399;77.76178;-0.2351032;[ 2.3889983  79.30832    -0.23348255]
1.3503588;78.14481;-0.23609777;[ 2.4382236  79.650826   -0.23326005]
0.22338796;87.504875;-0.2299023;[ 2.2341452  89.71354    -0.22939745]
1.4330367;84.17343;-0.22461164;[ 2.3836057  86.51786    -0.23101214]
0.8139343;80.934685;-0.22971404;[ 2.379181   82.53497    -0.23232974]
2.1084783;77.42618;-0.22646645;[ 2.4761238  79.244286   -0.23403816]
2.1822026;72.50514;-0.25322133;[ 2.739435   72.46797    -0.23712444]
3.4213839;79.33914;-0.22969502;[ 2.5735695  81.209724   -0.23356178]
1.8804914;75.23598;-0.23218858;[ 2.7819643  75.549965   -0.23548001]
2.011186;66.19801;-0.24604602;[ 2.8811781  65.20012    -0.24023753]
2.2333403;75.00217;-0.24103281;[ 2.5411034  75.481514   -0.23554075]
0.21551621;90.96155;-0.23451622;[ 2.153247   93.76513    -0.22763404]
2.034737;74.561615;-0.24212384;[ 2.5484486 75.47647   -0.2357268]
1.6050136;77.55658;-0.23676737;[ 2.3937464  79.45852    -0.23366624]
1.6609712;75.23966;-0.24160226;[ 2.5926075  75.24401    -0.23569903]
1.9429493;79.86032;-0.23134476;[ 2.5675495  81.09926    -0.23323104]
0.83807373;82.67401;-0.22967336;[ 2.423705  84.877144  -0.2312654]
1.2776009;82.28681;-0.22978683;[ 2.3742666 84.50361   -0.2315771]
5.362686;69.600815;-0.23006614;[ 2.922499   70.26176    -0.23834306]
5.0084705;65.3959;-0.2429996;[ 2.906485   65.79274    -0.23996739]
3.4450316;66.01397;-0.25295526;[ 2.7960758  66.07861    -0.23944584]
4.7571363;61.56046;-0.25840625;[ 2.8972557  60.93612    -0.24177322]
3.2889361;61.783405;-0.2491022;[ 2.8987799  61.087086   -0.24173981]
4.191251;67.88691;-0.242305;[ 2.6971195  68.40084    -0.23867923]
3.5014477;64.898285;-0.23843007;[ 2.8351667  65.43205    -0.24010865]
3.6649222;74.08472;-0.23807213;[ 2.5790665  75.09058    -0.23598476]
2.689013;76.71875;-0.24028644;[ 2.4186637  78.09119    -0.23459622]
3.6767898;80.83232;-0.23629384;[ 2.4849775  82.42479    -0.23292765]
4.0019116;78.72137;-0.22998942;[ 2.627204   80.417656   -0.23399721]
2.5727866;74.89146;-0.25282463;[ 2.4695618  75.76733    -0.23533638]
3.623424;73.85852;-0.24434777;[ 2.6627126  74.14005    -0.23650548]
3.6276736;69.72573;-0.26394004;[ 2.5765224  70.468925   -0.23778732]
4.823491;74.4263;-0.24252573;[ 2.6249468  75.66775    -0.23577872]
2.885889;77.07849;-0.23726393;[ 2.4634497  78.05805    -0.23441388]
3.414503;67.44449;-0.24133244;[ 2.7246375 68.186646  -0.2389443]
3.3645525;63.391705;-0.2605979;[ 2.7055993  63.587093   -0.24060108]
2.1604877;70.27289;-0.24263597;[ 2.613779   70.53231    -0.23764202]
2.062802;63.555496;-0.24785689;[ 2.7027764  63.547226   -0.24064586]
3.497589;67.19865;-0.24201217;[ 2.6776054  67.99493    -0.23904642]
2.5202377;68.14332;-0.2548927;[ 2.5576732  68.631256   -0.23826376]
3.295381;63.095108;-0.26452357;[ 2.6643438  63.324566   -0.24073078]
2.5396;66.99155;-0.23714206;[ 2.6515782 67.82769   -0.2390677]
2.8320374;75.40868;-0.23908514;[ 2.5840507  77.165596   -0.23461902]
3.2609868;76.05142;-0.23598951;[ 2.5707998  77.36918    -0.23445584]
4.852758;68.66037;-0.24952087;[ 2.6798928 69.443275  -0.2378347]
3.0936446;81.93454;-0.25360784;[ 2.3776124  83.02618    -0.23239121]
2.920755;83.77561;-0.23803812;[ 2.3295515  85.24564    -0.23174658]
3.820187;81.01618;-0.23727517;[ 2.495135  82.44422   -0.2331587]
4.204012;78.458206;-0.23256844;[ 2.6548128 79.8406    -0.2343747]
2.6983552;74.87354;-0.25025785;[ 2.527153   75.634605   -0.23545162]
4.482249;73.86342;-0.24237186;[ 2.6345632  74.59262    -0.23633231]
2.4338644;81.17407;-0.22335061;[ 2.4731023  82.544815   -0.23303989]
4.429592;70.360275;-0.25469553;[ 2.6247177  70.66769    -0.23772879]
2.435465;68.71287;-0.25308466;[ 2.6638753  68.41592    -0.23834234]
3.0085032;77.03001;-0.23976862;[ 2.4208794  77.978546   -0.23477633]
4.385299;70.056564;-0.2591872;[ 2.577231   70.4327     -0.23789728]
3.3752143;67.30055;-0.24249327;[ 2.7379541  68.00941    -0.23911716]
4.230756;71.71536;-0.2347775;[ 2.7482653  72.49618    -0.23745106]
2.948969;72.32491;-0.23913427;[ 2.6269808  72.61611    -0.23690918]
3.9610276;67.96089;-0.25058103;[ 2.6202478  68.106926   -0.23866569]
4.3750925;83.926384;-0.24805039;[ 2.4396136  87.700935   -0.23107001]
1.4076602;77.765915;-0.2471762;[ 2.6604223 78.63094   -0.233414 ]
1.1532483;83.73152;-0.23339112;[ 2.211424   86.844795   -0.23176895]
1.6718436;77.04527;-0.2387835;[ 2.3901672 80.08519   -0.2345733]
1.4080057;83.345505;-0.23301657;[ 2.1585326 86.42919   -0.2321017]
4.3568134;77.20151;-0.25162935;[ 2.531733   80.39597    -0.23414123]
4.745761;65.68606;-0.2676132;[ 2.9012158  65.70838    -0.23956865]
1.8827331;79.46683;-0.24220341;[ 2.250792   81.36306    -0.23272449]
1.3185852;86.47813;-0.2562152;[ 2.098017   88.55914    -0.22986467]
1.8452309;79.25467;-0.24316394;[ 2.2592142 81.075264  -0.2328917]
1.9323775;79.598366;-0.250141;[ 2.2043328  81.49987    -0.23277417]
1.7450211;79.12395;-0.24248482;[ 2.2717295  81.241325   -0.23287351]
0.22953343;93.22373;-0.26106954;[ 2.0071812  95.80605    -0.22685643]
1.2853141;86.34396;-0.2551364;[ 2.1134915  88.745255   -0.22976708]
1.4349957;86.21202;-0.24137348;[ 2.1621614  88.554855   -0.22974941]
0.79821193;86.738754;-0.24041378;[ 2.150021  88.74322   -0.2296862]
1.3274823;79.73624;-0.24225724;[ 2.3106124  81.25829    -0.23282242]
1.4741169;85.67438;-0.22414376;[ 2.2724218  89.00001    -0.23012581]
1.6251633;79.53265;-0.22613072;[ 2.4180067  81.67919    -0.23317197]
1.2916791;84.56332;-0.23159875;[ 2.3105614  87.38744    -0.23058656]
2.7240925;76.80185;-0.23803174;[ 2.4084423  77.97801    -0.23452583]
2.088752;69.75444;-0.24203499;[ 2.5555494  70.705345   -0.23750575]
2.0767126;76.73936;-0.23940949;[ 2.4681077  77.98063    -0.23448607]
2.0655012;69.60719;-0.2447345;[ 2.5608897  70.80865    -0.23760521]
3.4629326;81.09101;-0.23381028;[ 2.4502056  82.928085   -0.23282929]
2.42072;70.24126;-0.24364993;[ 2.5507584  71.18554    -0.23735061]
3.4131918;75.015945;-0.2355892;[ 2.6050508  76.13643    -0.23552462]
2.1790962;63.6736;-0.24749735;[ 2.705427   63.431675   -0.24062997]
2.6316438;69.95857;-0.24262942;[ 2.5065799 70.9156    -0.2375481]
1.4381566;86.027054;-0.25651842;[ 2.1119685  88.420006   -0.22994128]
1.5399399;86.048035;-0.24161938;[ 2.1716695  88.22654    -0.22985376]
1.8868281;79.1593;-0.24212721;[ 2.2650928 81.11337   -0.2329498]
1.827388;78.908936;-0.24291119;[ 2.2629335  81.07215    -0.23294574]
1.9284872;72.69725;-0.2432902;[ 2.3945894  74.26371    -0.23572488]
1.9171859;72.66115;-0.24553914;[ 2.4003892 73.72214   -0.23601  ]
1.8198354;77.3018;-0.23917207;[ 2.3947139  79.03667    -0.23370987]
1.2898221;84.19763;-0.23518488;[ 2.301888   86.337685   -0.23066333]
1.5057551;77.96789;-0.23874846;[ 2.4479637  78.962975   -0.23369074]
1.8913451;72.65392;-0.24624848;[ 2.4100235 73.592735  -0.2360301]
1.4715286;79.15163;-0.24223684;[ 2.3240395  81.001434   -0.23304129]
1.8204318;72.27759;-0.24628803;[ 2.4182856  73.62394    -0.23616214]
0.76332116;86.58087;-0.24184498;[ 2.1617277  88.617744   -0.22984882]
1.4412888;79.726776;-0.24373081;[ 2.3150852  80.88964    -0.23309194]
1.7178094;79.67806;-0.24236439;[ 2.2606628  81.49488    -0.23284648]
1.5412621;72.99095;-0.24407688;[ 2.460932   73.775536   -0.23594025]
2.040391;79.420456;-0.2525917;[ 2.2092452  81.29868    -0.23304035]
2.0208995;65.62089;-0.24863324;[ 2.5065515  66.585884   -0.23894008]
1.5160236;82.44581;-0.2437666;[ 2.4299943  84.225716   -0.23144226]
0.5239208;89.58806;-0.25475967;[ 2.2666066  91.748436   -0.22838686]
4.1590824;76.7733;-0.26441288;[ 2.6078413  78.53248    -0.23449174]
1.6004109;82.48454;-0.24396797;[ 2.4380634  84.31244    -0.23130074]
4.3793764;77.05568;-0.26463377;[ 2.5953581 78.56183   -0.2344319]
1.6104717;75.40605;-0.24679059;[ 2.6176126  76.42968    -0.23460831]
1.5950209;75.436676;-0.24791375;[ 2.6065335  76.59622    -0.23455305]
1.5716732;76.24547;-0.24578185;[ 2.5673409  76.91407    -0.23444787]
1.5298499;76.00389;-0.24678232;[ 2.5885775  76.973694   -0.23437521]
4.091238;74.762436;-0.24555132;[ 2.7347758 75.85299   -0.2356521]
4.1224213;77.32207;-0.27564523;[ 2.5238016  78.8104     -0.23440528]
4.227188;74.229195;-0.24985117;[ 2.6801653 75.64538   -0.2358301]
1.7935838;75.51372;-0.24699758;[ 2.5371668  77.18662    -0.23426041]
2.8781073;84.00575;-0.24141316;[ 2.277363  86.01484   -0.2312313]
2.869698;70.14239;-0.24799022;[ 2.5947826  71.122345   -0.23741983]
2.8770437;77.514114;-0.24040891;[ 2.4205549  78.94471    -0.23406285]
2.924316;70.58426;-0.2440068;[ 2.5651126 71.74144   -0.2370592]
2.3724117;70.173454;-0.24385546;[ 2.522773   71.42909    -0.23720396]
4.1755123;74.970474;-0.24013117;[ 2.521078   76.16396    -0.23562247]
3.4697196;83.50429;-0.23415315;[ 2.354028   86.2265     -0.23124734]
2.9492562;76.769196;-0.23619488;[ 2.6333795  77.7815     -0.23460959]
2.6421108;70.45027;-0.24193007;[ 2.6607244  71.766136   -0.23713021]
3.4911585;76.77942;-0.23684412;[ 2.4463074  78.907814   -0.23432636]
1.3255017;85.18582;-0.22872591;[ 2.212245   87.89726    -0.23039678]
1.3551176;85.13884;-0.23014802;[ 2.2208776  88.05136    -0.23027834]
1.7283063;81.951706;-0.2403302;[ 2.3814595  83.03896    -0.23189943]
2.0009649;79.30689;-0.22995837;[ 2.5304463  80.43879    -0.23305053]
1.6716789;81.35283;-0.24112324;[ 2.400672   82.42879    -0.23228307]
1.7445421;78.80867;-0.23268929;[ 2.3651347 81.12387   -0.2330252]
2.3119736;72.3408;-0.23379016;[ 2.5743763  72.827065   -0.23636262]
2.2309842;67.97291;-0.24554701;[ 2.577837   68.29047    -0.23806576]
0.17953396;93.08124;-0.2627639;[ 2.0191886  95.728806   -0.22695468]
1.7526875;78.9732;-0.24320647;[ 2.278829   81.1001     -0.23299149]
1.8668828;79.26333;-0.24247819;[ 2.2656202  81.13384    -0.23292513]
1.8313303;72.21373;-0.24614786;[ 2.4290636  73.552086   -0.23604923]
1.9335781;73.00669;-0.24416493;[ 2.405372  73.72646   -0.2360047]
1.6596395;79.85025;-0.24156299;[ 2.2532256  81.41536    -0.23278931]
1.9103868;72.83108;-0.24210244;[ 2.4000595  74.22193    -0.23571417]
1.9690881;79.59003;-0.25308704;[ 2.2014265  81.225075   -0.23298085]
2.0455482;72.28523;-0.24523138;[ 2.365272   74.003365   -0.23589477]
4.0330853;77.707664;-0.27424935;[ 2.5059483  79.357025   -0.23399462]
3.7449265;74.715256;-0.25075096;[ 2.6662865  76.05227    -0.23558085]
1.8481381;76.174126;-0.24757656;[ 2.5030332 77.475914  -0.2340818]
4.016197;74.91491;-0.24992225;[ 2.6697311  76.07787    -0.23537484]
1.8550938;76.16138;-0.24526459;[ 2.5088549  77.66393    -0.23370278]
3.703823;81.75621;-0.2523166;[ 2.5992544  83.338455   -0.23250027]
3.7871158;77.58183;-0.27418867;[ 2.5358243  79.150215   -0.23392029]
3.619317;74.53652;-0.24962606;[ 2.6965704  75.799      -0.23557292]
3.144784;77.21141;-0.26536745;[ 2.5844378  78.78597    -0.23422204]
3.0494237;74.50021;-0.25309902;[ 2.7702684  75.51465    -0.23572844]
1.7216984;75.88464;-0.24652651;[ 2.5341475  77.33474    -0.23397796]
3.9147031;79.44011;-0.23496985;[ 2.7350245  80.75578    -0.23359996]
3.9547594;75.1502;-0.24116741;[ 2.7383153  76.417274   -0.23513147]
1.1383232;83.70158;-0.24264725;[ 2.3869677 85.23885   -0.2308673]
3.7585218;71.11772;-0.263193;[ 2.6752825  72.103584   -0.23677903]
3.5769057;71.992294;-0.24454583;[ 2.8530679  72.765854   -0.23710193]
1.911058;76.42321;-0.24601759;[ 2.4661963  77.695854   -0.23379543]
2.1488295;73.37935;-0.23655777;[ 2.6252875  74.33074    -0.23546539]
2.807936;77.55158;-0.2429816;[ 2.362577   79.08306    -0.23381457]
2.1507795;70.33566;-0.24660964;[ 2.5244896  71.50234    -0.23692687]
2.781845;84.311005;-0.24259876;[ 2.2691548  86.35596    -0.23080966]
2.364783;70.97769;-0.24644735;[ 2.5110922  72.11485    -0.23672667]
1.9415755;63.596153;-0.25178784;[ 2.6162715  64.606094   -0.23982301]
2.016331;79.77188;-0.25050613;[ 2.1974645  81.425865   -0.23264691]
2.0367613;72.494995;-0.24546406;[ 2.3566086  73.955376   -0.23568146]
2.0503912;72.64335;-0.24389543;[ 2.3470552  74.206276   -0.23551285]
1.8930053;79.453636;-0.24225867;[ 2.258176   81.406105   -0.23255381]
0.81778383;86.83328;-0.24052757;[ 2.1499789  89.09637    -0.22927268]
1.2167329;86.48042;-0.2520653;[ 2.1185453 88.78971   -0.2296336]
1.8969699;79.19638;-0.24363099;[ 2.2676072  81.05874    -0.23279618]
1.6858522;79.616;-0.24205479;[ 2.3050697  81.58305    -0.23243077]
1.740519;79.23669;-0.24251382;[ 2.27094    81.302376   -0.23279531]
1.9800959;72.40344;-0.24416457;[ 2.3650606  74.11499    -0.23566005]
1.9495013;72.91461;-0.24399506;[ 2.393228  74.5135    -0.2352906]
1.7179178;79.98643;-0.241297;[ 2.2476954  81.55941    -0.23252937]
1.3291892;83.36621;-0.24821079;[ 2.1695137 85.227     -0.2311894]
1.9956464;80.382324;-0.23107684;[ 2.3349056  81.8087     -0.23275109]
0.22598791;90.122826;-0.25239402;[ 2.0770502  92.467155   -0.22820775]
1.4078367;83.171196;-0.2468552;[ 2.1793115  85.25222    -0.23127282]
1.9145505;75.77046;-0.23845102;[ 2.3430727  77.61425    -0.23442653]
1.6278383;80.2234;-0.22406003;[ 2.4035165  81.8361     -0.23290649]
1.7958561;79.78602;-0.23272182;[ 2.4036615  81.35849    -0.23300125]
1.7426237;75.42851;-0.24190052;[ 2.407996 77.21287  -0.234599]
1.8297409;80.82185;-0.22438924;[ 2.332541   82.31795    -0.23265319]
1.460336;81.03263;-0.22359279;[ 2.3829613  82.38886    -0.23259136]
2.0327928;76.41459;-0.24323007;[ 2.2716453  78.01632    -0.23425014]
1.2971692;83.01905;-0.23855194;[ 2.2485156  84.76841    -0.23151614]
1.7912337;76.42838;-0.23868655;[ 2.3855476  77.53898    -0.23446816]
1.768863;76.259766;-0.23918432;[ 2.339023   77.573784   -0.23447928]
1.8387964;76.20113;-0.23972125;[ 2.3415427  77.52496    -0.23449688]
1.9158981;69.07727;-0.24292958;[ 2.4860272 70.039764  -0.2375488]
1.5264926;85.35382;-0.24124992;[ 2.0336525  89.87922    -0.23063436]
1.0039645;85.60167;-0.24052136;[ 2.0893     90.000244   -0.23050533]
1.8931868;78.57983;-0.24212377;[ 2.2923281 82.72023   -0.2332419]
3.4642663;81.076355;-0.23789568;[ 2.4967618  82.19605    -0.23309526]
5.63774;73.57577;-0.23799424;[ 2.558027   75.254616   -0.23585694]
5.804862;73.54965;-0.23567985;[ 2.5647392  75.241936   -0.23581517]
3.0621316;73.89789;-0.23795404;[ 2.6575668  74.60575    -0.23625377]
2.6650696;74.38488;-0.23349558;[ 2.6117463 75.3848    -0.2357037]
3.449691;71.6485;-0.23263247;[ 2.7932348  71.85594    -0.23760596]
5.435458;67.10812;-0.23981176;[ 2.6987462 68.17715   -0.2387626]
3.5594394;74.32297;-0.23937292;[ 2.5891254  74.91948    -0.23611641]
3.499939;67.21009;-0.2425251;[ 2.7397704  67.46017    -0.23927131]
26.841885;75.015526;-0.23319332;[ 2.719855  74.49102   -0.2365032]
1.8875284;79.12005;-0.24298362;[ 2.2630632  80.93746    -0.23289579]
0.2359953;93.07724;-0.2612844;[ 2.0147388  95.67982    -0.22677855]
1.3668338;86.23685;-0.25687528;[ 2.1192079  88.59493    -0.22973487]
2.0723042;77.337654;-0.2216664;[ 2.414993  78.94462   -0.2339393]
1.9501901;72.6311;-0.24359126;[ 2.4042466  74.22995    -0.23569526]
0.17794824;89.59909;-0.25886455;[ 2.1022706  91.71496    -0.22875266]
1.5319347;82.40373;-0.23997515;[ 2.255542   84.26149    -0.23186295]
1.4313211;79.1711;-0.22493759;[ 2.3989646 81.32226   -0.2333692]
1.7820872;68.83724;-0.24291027;[ 2.5392244  69.932274   -0.23779784]
1.7146189;79.5002;-0.22568834;[ 2.3344176  81.58368    -0.23321863]
1.9251556;68.513084;-0.24291041;[ 2.4954796  69.674904   -0.23793702]
1.9264632;68.549225;-0.24237251;[ 2.4969604  69.71371    -0.23786333]
